Date,Date,Currency,Currency Pair,Buying,Selling,Mid Rate
2009-06-01,2009-06-01,US Dollar,USDGHS,1.3985,1.4406,1.4196
2009-06-02,2009-06-02,US Dollar,USDGHS,1.4005,1.4426,1.4216
2009-06-03,2009-06-03,US Dollar,USDGHS,1.4024,1.4446,1.4235
2009-06-04,2009-06-04,US Dollar,USDGHS,1.4096,1.4508,1.4302
2009-06-05,2009-06-05,US Dollar,USDGHS,1.4105,1.4517,1.4311
2009-06-08,2009-06-08,US Dollar,USDGHS,1.4146,1.4542,1.4344
2009-06-09,2009-06-09,US Dollar,USDGHS,1.4156,1.4551,1.4354
2009-06-10,2009-06-10,US Dollar,USDGHS,1.4159,1.4557,1.4358
2009-06-11,2009-06-11,US Dollar,USDGHS,1.4159,1.4557,1.4358
2009-06-12,2009-06-12,US Dollar,USDGHS,1.4239,1.4654,1.4447
2009-06-15,2009-06-15,US Dollar,USDGHS,1.425,1.4661,1.4456
2009-06-16,2009-06-16,US Dollar,USDGHS,1.4265,1.4676,1.4471
2009-06-17,2009-06-17,US Dollar,USDGHS,1.4283,1.469,1.4487
2009-06-18,2009-06-18,US Dollar,USDGHS,1.4295,1.4708,1.4502
2009-06-19,2009-06-19,US Dollar,USDGHS,1.4305,1.471,1.4508
2009-06-22,2009-06-22,US Dollar,USDGHS,1.4295,1.4708,1.4502
2009-06-23,2009-06-23,US Dollar,USDGHS,1.4312,1.4722,1.4517
2009-06-24,2009-06-24,US Dollar,USDGHS,1.4326,1.4721,1.4524
2009-06-25,2009-06-25,US Dollar,USDGHS,1.4333,1.474,1.4537
2009-06-26,2009-06-26,US Dollar,USDGHS,1.4335,1.4742,1.4539
2009-06-29,2009-06-29,US Dollar,USDGHS,1.4336,1.4744,1.454
2009-06-30,2009-06-30,US Dollar,USDGHS,1.4345,1.4752,1.4549
2009-07-01,2009-07-01,,,1.4345,1.4752,1.4549
2009-07-02,2009-07-02,US Dollar,USDGHS,1.4349,1.4765,1.4557
2009-07-03,2009-07-03,US Dollar,USDGHS,1.4374,1.4777,1.4576
2009-07-06,2009-07-06,US Dollar,USDGHS,1.4374,1.4777,1.4576
2009-07-07,2009-07-07,US Dollar,USDGHS,1.4358,1.477,1.4564
2009-07-08,2009-07-08,US Dollar,USDGHS,1.4358,1.4767,1.4563
2009-07-09,2009-07-09,US Dollar,USDGHS,1.4358,1.4742,1.455
2009-07-10,2009-07-10,US Dollar,USDGHS,1.4358,1.4744,1.4551
2009-07-13,2009-07-13,US Dollar,USDGHS,1.4359,1.4751,1.4555
2009-07-14,2009-07-14,US Dollar,USDGHS,1.4349,1.4787,1.4568
2009-07-15,2009-07-15,US Dollar,USDGHS,1.4357,1.4793,1.4575
2009-07-16,2009-07-16,US Dollar,USDGHS,1.438,1.4812,1.4596
2009-07-17,2009-07-17,US Dollar,USDGHS,1.438,1.4814,1.4597
2009-07-20,2009-07-20,US Dollar,USDGHS,1.438,1.4814,1.4597
2009-07-21,2009-07-21,US Dollar,USDGHS,1.4389,1.4796,1.4593
2009-07-22,2009-07-22,US Dollar,USDGHS,1.4407,1.481,1.4609
2009-07-23,2009-07-23,US Dollar,USDGHS,1.4407,1.481,1.4609
2009-07-24,2009-07-24,US Dollar,USDGHS,1.4407,1.481,1.4609
2009-07-27,2009-07-27,US Dollar,USDGHS,1.4409,1.481,1.461
2009-07-28,2009-07-28,US Dollar,USDGHS,1.4475,1.4887,1.4681
2009-07-29,2009-07-29,US Dollar,USDGHS,1.4475,1.4887,1.4681
2009-07-30,2009-07-30,US Dollar,USDGHS,1.4478,1.4894,1.4686
2009-07-31,2009-07-31,US Dollar,USDGHS,1.4485,1.4899,1.4692
2009-08-03,2009-08-03,US Dollar,USDGHS,1.4539,1.4932,1.4736
2009-08-04,2009-08-04,US Dollar,USDGHS,1.4555,1.4949,1.4752
2009-08-05,2009-08-05,US Dollar,USDGHS,1.456,1.4941,1.4751
2009-08-06,2009-08-06,US Dollar,USDGHS,1.4587,1.4954,1.4771
2009-08-07,2009-08-07,US Dollar,USDGHS,1.4586,1.4952,1.4769
2009-08-10,2009-08-10,US Dollar,USDGHS,1.4577,1.4939,1.4758
2009-08-11,2009-08-11,US Dollar,USDGHS,1.4541,1.4898,1.472
2009-08-12,2009-08-12,US Dollar,USDGHS,1.4535,1.4888,1.4712
2009-08-13,2009-08-13,US Dollar,USDGHS,1.4541,1.4897,1.4719
2009-08-14,2009-08-14,US Dollar,USDGHS,1.4536,1.4878,1.4707
2009-08-17,2009-08-17,US Dollar,USDGHS,1.4532,1.4866,1.4699
2009-08-18,2009-08-18,US Dollar,USDGHS,1.4536,1.4875,1.4706
2009-08-19,2009-08-19,US Dollar,USDGHS,1.453,1.4859,1.4695
2009-08-20,2009-08-20,US Dollar,USDGHS,1.4543,1.4857,1.47
2009-08-21,2009-08-21,US Dollar,USDGHS,1.4527,1.4857,1.4692
2009-08-24,2009-08-24,US Dollar,USDGHS,1.4525,1.4853,1.4689
2009-08-25,2009-08-25,US Dollar,USDGHS,1.4522,1.4837,1.468
2009-08-26,2009-08-26,US Dollar,USDGHS,1.4511,1.4827,1.4669
2009-08-27,2009-08-27,US Dollar,USDGHS,1.4496,1.4804,1.465
2009-08-28,2009-08-28,US Dollar,USDGHS,1.4491,1.4809,1.465
2009-08-31,2009-08-31,US Dollar,USDGHS,1.4486,1.4804,1.4645
2009-09-01,2009-09-01,US Dollar,USDGHS,1.4479,1.4787,1.4633
2009-09-02,2009-09-02,US Dollar,USDGHS,1.4479,1.4787,1.4633
2009-09-03,2009-09-03,US Dollar,USDGHS,1.4479,1.4787,1.4633
2009-09-04,2009-09-04,US Dollar,USDGHS,1.4475,1.4778,1.4627
2009-09-07,2009-09-07,US Dollar,USDGHS,1.4475,1.4772,1.4624
2009-09-08,2009-09-08,US Dollar,USDGHS,1.4472,1.477,1.4621
2009-09-09,2009-09-09,US Dollar,USDGHS,1.4472,1.477,1.4621
2009-09-10,2009-09-10,US Dollar,USDGHS,1.4468,1.4767,1.4618
2009-09-11,2009-09-11,US Dollar,USDGHS,1.4468,1.4767,1.4618
2009-09-14,2009-09-14,US Dollar,USDGHS,1.4468,1.4756,1.4612
2009-09-15,2009-09-15,US Dollar,USDGHS,1.4468,1.4757,1.4613
2009-09-16,2009-09-16,US Dollar,USDGHS,1.4459,1.4756,1.4608
2009-09-17,2009-09-17,US Dollar,USDGHS,1.4459,1.4752,1.4606
2009-09-18,2009-09-18,US Dollar,USDGHS,1.4457,1.4745,1.4601
2009-09-21,2009-09-21,,,1.4457,1.4745,1.4601
2009-09-22,2009-09-22,US Dollar,USDGHS,1.4457,1.4745,1.4601
2009-09-23,2009-09-23,US Dollar,USDGHS,1.4447,1.4725,1.4586
2009-09-24,2009-09-24,US Dollar,USDGHS,1.4443,1.4723,1.4583
2009-09-25,2009-09-25,US Dollar,USDGHS,1.4439,1.4719,1.4579
2009-09-28,2009-09-28,US Dollar,USDGHS,1.4425,1.471,1.4568
2009-09-29,2009-09-29,US Dollar,USDGHS,1.4423,1.471,1.4567
2009-09-30,2009-09-30,US Dollar,USDGHS,1.4406,1.4699,1.4553
2009-10-01,2009-10-01,US Dollar,USDGHS,1.4407,1.4701,1.4554
2009-10-02,2009-10-02,US Dollar,USDGHS,1.4363,1.4699,1.4531
2009-10-05,2009-10-05,US Dollar,USDGHS,1.44,1.4699,1.455
2009-10-06,2009-10-06,US Dollar,USDGHS,1.44,1.4695,1.4548
2009-10-07,2009-10-07,US Dollar,USDGHS,1.44,1.4695,1.4548
2009-10-08,2009-10-08,US Dollar,USDGHS,1.44,1.4695,1.4548
2009-10-09,2009-10-09,US Dollar,USDGHS,1.44,1.4695,1.4548
2009-10-12,2009-10-12,US Dollar,USDGHS,1.4395,1.4705,1.455
2009-10-13,2009-10-13,US Dollar,USDGHS,1.44,1.4696,1.4548
2009-10-14,2009-10-14,US Dollar,USDGHS,1.44,1.4695,1.4548
2009-10-15,2009-10-15,US Dollar,USDGHS,1.44,1.4695,1.4548
2009-10-16,2009-10-16,US Dollar,USDGHS,1.44,1.4695,1.4548
2009-10-19,2009-10-19,US Dollar,USDGHS,1.44,1.4695,1.4548
2009-10-20,2009-10-20,US Dollar,USDGHS,1.44,1.4695,1.4548
2009-10-21,2009-10-21,US Dollar,USDGHS,1.4397,1.4682,1.454
2009-10-22,2009-10-22,US Dollar,USDGHS,1.4391,1.4682,1.4537
2009-10-23,2009-10-23,US Dollar,USDGHS,1.4387,1.4673,1.453
2009-10-26,2009-10-26,US Dollar,USDGHS,1.4387,1.4673,1.453
2009-10-27,2009-10-27,US Dollar,USDGHS,1.4387,1.4673,1.453
2009-10-28,2009-10-28,US Dollar,USDGHS,1.4382,1.4669,1.4526
2009-10-29,2009-10-29,US Dollar,USDGHS,1.438,1.4669,1.4525
2009-10-30,2009-10-30,US Dollar,USDGHS,1.4377,1.4668,1.4523
2009-11-02,2009-11-02,US Dollar,USDGHS,1.4372,1.4665,1.4519
2009-11-03,2009-11-03,US Dollar,USDGHS,1.4345,1.4622,1.4484
2009-11-04,2009-11-04,US Dollar,USDGHS,1.4325,1.4594,1.446
2009-11-05,2009-11-05,US Dollar,USDGHS,1.4324,1.4594,1.4459
2009-11-06,2009-11-06,US Dollar,USDGHS,1.4324,1.4594,1.4459
2009-11-09,2009-11-09,US Dollar,USDGHS,1.4306,1.452,1.4413
2009-11-10,2009-11-10,US Dollar,USDGHS,1.4302,1.4519,1.4411
2009-11-11,2009-11-11,US Dollar,USDGHS,1.4299,1.4516,1.4408
2009-11-12,2009-11-12,US Dollar,USDGHS,1.4299,1.4516,1.4408
2009-11-13,2009-11-13,US Dollar,USDGHS,1.4299,1.4516,1.4408
2009-11-16,2009-11-16,US Dollar,USDGHS,1.4267,1.4506,1.4387
2009-11-17,2009-11-17,US Dollar,USDGHS,1.4267,1.4506,1.4387
2009-11-18,2009-11-18,US Dollar,USDGHS,1.4267,1.4506,1.4387
2009-11-19,2009-11-19,US Dollar,USDGHS,1.4264,1.4501,1.4383
2009-11-20,2009-11-20,US Dollar,USDGHS,1.4264,1.4501,1.4383
2009-11-23,2009-11-23,US Dollar,USDGHS,1.4264,1.4501,1.4383
2009-11-24,2009-11-24,US Dollar,USDGHS,1.4264,1.4501,1.4383
2009-11-25,2009-11-25,US Dollar,USDGHS,1.4264,1.4501,1.4383
2009-11-26,2009-11-26,US Dollar,USDGHS,1.4262,1.45,1.4381
2009-11-27,2009-11-27,,,1.4262,1.45,1.4381
2009-11-30,2009-11-30,US Dollar,USDGHS,1.4258,1.4496,1.4377
2009-12-01,2009-12-01,US Dollar,USDGHS,1.4258,1.4496,1.4377
2009-12-02,2009-12-02,US Dollar,USDGHS,1.4258,1.4496,1.4377
2009-12-03,2009-12-03,US Dollar,USDGHS,1.4258,1.4496,1.4377
2009-12-04,2009-12-04,,,1.4258,1.4496,1.4377
2009-12-07,2009-12-07,US Dollar,USDGHS,1.4258,1.4494,1.4376
2009-12-08,2009-12-08,US Dollar,USDGHS,1.4242,1.4482,1.4362
2009-12-09,2009-12-09,US Dollar,USDGHS,1.4242,1.4481,1.4362
2009-12-10,2009-12-10,US Dollar,USDGHS,1.4242,1.4461,1.4352
2009-12-11,2009-12-11,US Dollar,USDGHS,1.4242,1.4461,1.4352
2009-12-14,2009-12-14,US Dollar,USDGHS,1.4242,1.4461,1.4352
2009-12-15,2009-12-15,US Dollar,USDGHS,1.4242,1.4461,1.4352
2009-12-16,2009-12-16,US Dollar,USDGHS,1.4242,1.4461,1.4352
2009-12-17,2009-12-17,US Dollar,USDGHS,1.4225,1.4454,1.434
2009-12-18,2009-12-18,US Dollar,USDGHS,1.4225,1.4454,1.434
2009-12-21,2009-12-21,US Dollar,USDGHS,1.424,1.446,1.435
2009-12-22,2009-12-22,US Dollar,USDGHS,1.427,1.4439,1.4355
2009-12-23,2009-12-23,US Dollar,USDGHS,1.4253,1.4442,1.4348
2009-12-24,2009-12-24,US Dollar,USDGHS,1.4248,1.4437,1.4343
2009-12-25,2009-12-25,,,1.4248,1.4437,1.4343
2009-12-28,2009-12-28,,,1.4248,1.4437,1.4343
2009-12-29,2009-12-29,US Dollar,USDGHS,1.4248,1.4437,1.4343
2009-12-30,2009-12-30,US Dollar,USDGHS,1.4238,1.4441,1.434
2009-12-31,2009-12-31,US Dollar,USDGHS,1.4238,1.4441,1.434
2010-01-01,2010-01-01,,,1.4238,1.4441,1.434
2010-01-04,2010-01-04,US Dollar,USDGHS,1.4215,1.4409,1.4312
2010-01-05,2010-01-05,US Dollar,USDGHS,1.4221,1.4421,1.4321
2010-01-06,2010-01-06,US Dollar,USDGHS,1.4211,1.4409,1.431
2010-01-07,2010-01-07,US Dollar,USDGHS,1.4215,1.4413,1.4314
2010-01-08,2010-01-08,US Dollar,USDGHS,1.4211,1.4409,1.431
2010-01-11,2010-01-11,US Dollar,USDGHS,1.4211,1.4409,1.431
2010-01-12,2010-01-12,US Dollar,USDGHS,1.4215,1.441,1.4313
2010-01-13,2010-01-13,US Dollar,USDGHS,1.4211,1.4415,1.4313
2010-01-14,2010-01-14,US Dollar,USDGHS,1.4208,1.441,1.4309
2010-01-15,2010-01-15,US Dollar,USDGHS,1.4205,1.4411,1.4308
2010-01-18,2010-01-18,US Dollar,USDGHS,1.4199,1.4396,1.4298
2010-01-19,2010-01-19,US Dollar,USDGHS,1.4188,1.4379,1.4284
2010-01-20,2010-01-20,US Dollar,USDGHS,1.4174,1.4365,1.427
2010-01-21,2010-01-21,US Dollar,USDGHS,1.4168,1.4349,1.4259
2010-01-22,2010-01-22,US Dollar,USDGHS,1.4176,1.4376,1.4276
2010-01-25,2010-01-25,US Dollar,USDGHS,1.4176,1.4367,1.4272
2010-01-26,2010-01-26,US Dollar,USDGHS,1.4181,1.4371,1.4276
2010-01-27,2010-01-27,US Dollar,USDGHS,1.4181,1.4374,1.4278
2010-01-28,2010-01-28,US Dollar,USDGHS,1.4187,1.4376,1.4282
2010-01-29,2010-01-29,US Dollar,USDGHS,1.4187,1.4376,1.4282
2010-02-01,2010-02-01,US Dollar,USDGHS,1.4187,1.4376,1.4282
2010-02-02,2010-02-02,US Dollar,USDGHS,1.4187,1.4376,1.4282
2010-02-03,2010-02-03,US Dollar,USDGHS,1.4194,1.4382,1.4288
2010-02-04,2010-02-04,US Dollar,USDGHS,1.419,1.4382,1.4286
2010-02-05,2010-02-05,US Dollar,USDGHS,1.4195,1.4388,1.4292
2010-02-08,2010-02-08,US Dollar,USDGHS,1.4198,1.439,1.4294
2010-02-09,2010-02-09,US Dollar,USDGHS,1.4198,1.439,1.4294
2010-02-10,2010-02-10,US Dollar,USDGHS,1.4203,1.4392,1.4298
2010-02-11,2010-02-11,US Dollar,USDGHS,1.4194,1.4391,1.4293
2010-02-12,2010-02-12,US Dollar,USDGHS,1.4195,1.4394,1.4295
2010-02-15,2010-02-15,US Dollar,USDGHS,1.4195,1.4394,1.4295
2010-02-16,2010-02-16,US Dollar,USDGHS,1.4195,1.4396,1.4296
2010-02-17,2010-02-17,US Dollar,USDGHS,1.4204,1.4397,1.4301
2010-02-18,2010-02-18,US Dollar,USDGHS,1.4204,1.4397,1.4301
2010-02-19,2010-02-19,US Dollar,USDGHS,1.4201,1.4397,1.4299
2010-02-22,2010-02-22,US Dollar,USDGHS,1.4201,1.4397,1.4299
2010-02-23,2010-02-23,US Dollar,USDGHS,1.4199,1.4397,1.4298
2010-02-24,2010-02-24,US Dollar,USDGHS,1.4199,1.4397,1.4298
2010-02-25,2010-02-25,US Dollar,USDGHS,1.4199,1.4387,1.4293
2010-02-26,2010-02-26,US Dollar,USDGHS,1.4201,1.4396,1.4299
2010-03-01,2010-03-01,US Dollar,USDGHS,1.4201,1.4396,1.4299
2010-03-02,2010-03-02,US Dollar,USDGHS,1.4202,1.4397,1.43
2010-03-03,2010-03-03,US Dollar,USDGHS,1.4202,1.4395,1.4299
2010-03-04,2010-03-04,US Dollar,USDGHS,1.4201,1.4395,1.4298
2010-03-05,2010-03-05,US Dollar,USDGHS,1.4199,1.4394,1.4297
2010-03-08,2010-03-08,,,1.4199,1.4394,1.4297
2010-03-09,2010-03-09,US Dollar,USDGHS,1.4198,1.4394,1.4296
2010-03-10,2010-03-10,US Dollar,USDGHS,1.4196,1.4393,1.4295
2010-03-11,2010-03-11,US Dollar,USDGHS,1.4196,1.4393,1.4295
2010-03-12,2010-03-12,US Dollar,USDGHS,1.4196,1.4387,1.4292
2010-03-15,2010-03-15,US Dollar,USDGHS,1.4193,1.4387,1.429
2010-03-16,2010-03-16,US Dollar,USDGHS,1.4186,1.4379,1.4283
2010-03-17,2010-03-17,US Dollar,USDGHS,1.4186,1.4371,1.4279
2010-03-18,2010-03-18,US Dollar,USDGHS,1.4173,1.4358,1.4266
2010-03-19,2010-03-19,US Dollar,USDGHS,1.4173,1.4358,1.4266
2010-03-22,2010-03-22,US Dollar,USDGHS,1.4173,1.4358,1.4266
2010-03-23,2010-03-23,US Dollar,USDGHS,1.4173,1.4357,1.4265
2010-03-24,2010-03-24,US Dollar,USDGHS,1.4172,1.4357,1.4265
2010-03-25,2010-03-25,US Dollar,USDGHS,1.4167,1.4357,1.4262
2010-03-26,2010-03-26,US Dollar,USDGHS,1.4124,1.4333,1.4229
2010-03-29,2010-03-29,US Dollar,USDGHS,1.4124,1.4328,1.4226
2010-03-30,2010-03-30,US Dollar,USDGHS,1.4124,1.4328,1.4226
2010-03-31,2010-03-31,US Dollar,USDGHS,1.4119,1.4324,1.4222
2010-04-01,2010-04-01,US Dollar,USDGHS,1.4119,1.4324,1.4222
2010-04-02,2010-04-02,,,1.4119,1.4324,1.4222
2010-04-05,2010-04-05,,,1.4119,1.4324,1.4222
2010-04-06,2010-04-06,US Dollar,USDGHS,1.4126,1.4325,1.4226
2010-04-07,2010-04-07,US Dollar,USDGHS,1.4128,1.4327,1.4228
2010-04-08,2010-04-08,US Dollar,USDGHS,1.4128,1.4327,1.4228
2010-04-09,2010-04-09,US Dollar,USDGHS,1.4128,1.4327,1.4228
2010-04-12,2010-04-12,US Dollar,USDGHS,1.4135,1.4322,1.4229
2010-04-13,2010-04-13,US Dollar,USDGHS,1.4135,1.4323,1.4229
2010-04-14,2010-04-14,US Dollar,USDGHS,1.4138,1.4324,1.4231
2010-04-15,2010-04-15,US Dollar,USDGHS,1.4135,1.4324,1.423
2010-04-16,2010-04-16,US Dollar,USDGHS,1.4133,1.4321,1.4227
2010-04-19,2010-04-19,US Dollar,USDGHS,1.4133,1.432,1.4227
2010-04-20,2010-04-20,US Dollar,USDGHS,1.4133,1.4325,1.4229
2010-04-21,2010-04-21,US Dollar,USDGHS,1.4132,1.4321,1.4227
2010-04-22,2010-04-22,US Dollar,USDGHS,1.4128,1.4316,1.4222
2010-04-23,2010-04-23,US Dollar,USDGHS,1.4126,1.4317,1.4222
2010-04-26,2010-04-26,US Dollar,USDGHS,1.4123,1.4313,1.4218
2010-04-27,2010-04-27,US Dollar,USDGHS,1.4122,1.4302,1.4212
2010-04-28,2010-04-28,US Dollar,USDGHS,1.4119,1.429,1.4205
2010-04-29,2010-04-29,US Dollar,USDGHS,1.4119,1.4289,1.4204
2010-04-30,2010-04-30,US Dollar,USDGHS,1.412,1.4292,1.4206
2010-05-03,2010-05-03,,,1.412,1.4292,1.4206
2010-05-04,2010-05-04,US Dollar,USDGHS,1.4118,1.4295,1.4207
2010-05-05,2010-05-05,US Dollar,USDGHS,1.4125,1.4295,1.421
2010-05-06,2010-05-06,US Dollar,USDGHS,1.4125,1.4295,1.421
2010-05-07,2010-05-07,US Dollar,USDGHS,1.4125,1.4295,1.421
2010-05-10,2010-05-10,US Dollar,USDGHS,1.4121,1.4296,1.4209
2010-05-11,2010-05-11,US Dollar,USDGHS,1.4127,1.4296,1.4212
2010-05-12,2010-05-12,US Dollar,USDGHS,1.4127,1.4295,1.4211
2010-05-13,2010-05-13,US Dollar,USDGHS,1.4126,1.4295,1.4211
2010-05-14,2010-05-14,US Dollar,USDGHS,1.4124,1.4295,1.421
2010-05-17,2010-05-17,US Dollar,USDGHS,1.4129,1.4312,1.4221
2010-05-18,2010-05-18,US Dollar,USDGHS,1.4128,1.431,1.4219
2010-05-19,2010-05-19,US Dollar,USDGHS,1.4128,1.431,1.4219
2010-05-20,2010-05-20,US Dollar,USDGHS,1.4113,1.4273,1.4193
2010-05-21,2010-05-21,US Dollar,USDGHS,1.4115,1.4275,1.4195
2010-05-24,2010-05-24,US Dollar,USDGHS,1.4116,1.4275,1.4196
2010-05-25,2010-05-25,,,1.4116,1.4275,1.4196
2010-05-26,2010-05-26,US Dollar,USDGHS,1.4116,1.4275,1.4196
2010-05-27,2010-05-27,US Dollar,USDGHS,1.4115,1.428,1.4198
2010-05-28,2010-05-28,US Dollar,USDGHS,1.4114,1.4278,1.4196
2010-05-31,2010-05-31,US Dollar,USDGHS,1.4114,1.4278,1.4196
2010-06-01,2010-06-01,US Dollar,USDGHS,1.4115,1.4272,1.4194
2010-06-02,2010-06-02,US Dollar,USDGHS,1.4125,1.4293,1.4209
2010-06-03,2010-06-03,US Dollar,USDGHS,1.412,1.4293,1.4207
2010-06-04,2010-06-04,US Dollar,USDGHS,1.4117,1.429,1.4204
2010-06-07,2010-06-07,US Dollar,USDGHS,1.4115,1.4293,1.4204
2010-06-08,2010-06-08,US Dollar,USDGHS,1.4114,1.4287,1.4201
2010-06-09,2010-06-09,US Dollar,USDGHS,1.4117,1.4291,1.4204
2010-06-10,2010-06-10,US Dollar,USDGHS,1.4117,1.4292,1.4205
